"id","title","description","price","image_link","additional_image_link","link","availability","condition","product_type"
"534666","4 Pcs Crystal Cotton Printed Single Bedsheet","Premium 4 Pcs Crystal Cotton Printed Single Bedsheet available at best price.","2142 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1473-59-534666-product-1.jpeg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1473-59-534666-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1473-59-534666-product-1-withcode.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1473-59-534666-product-1-withcode.jpeg "" ","https://yourwebsite.com/products/534666","in stock","new","bedsheets"
"633958","Girl's Crossbody Bag","Premium Girl's Crossbody Bag available at best price.","2841 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633958-product-1.jpeg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633958-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633958-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633958-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633958-product-3.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633958-product-3.jpeg "" ","https://yourwebsite.com/products/633958","in stock","new","bags"
"633954","Girl's Crossbody Bag","Premium Girl's Crossbody Bag available at best price.","2841 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633954-product-1.jpeg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633954-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633954-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633954-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633954-product-1-withcode.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633954-product-1-withcode.jpeg "" ","https://yourwebsite.com/products/633954","in stock","new","bags"
"499766","Mustard Quilted Crossbody Bag for Women","Premium Mustard Quilted Crossbody Bag for Women available at best price.","1428 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1454-269-499766-product-1.jpg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1454-269-499766-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1454-269-499766-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1454-269-499766-product-2.jpg "" ","https://yourwebsite.com/products/499766","in stock","new","bags"
"664808","Yellow Canvas Shoulder Bag for Women with Detachable Strap","Premium Yellow Canvas Shoulder Bag for Women with Detachable Strap available at best price.","1430 PKR","https://cbu01.alicdn.com/img/ibank/8922170107_1593774452.jpg"," "" https://cbu01.alicdn.com/img/ibank/8884248085_1593774452.jpg,https://cbu01.alicdn.com/img/ibank/8884179989_1593774452.jpg,https://cbu01.alicdn.com/img/ibank/8884197753_1593774452.jpg,https://cbu01.alicdn.com/img/ibank/8904040015_1593774452.jpg,https://cbu01.alicdn.com/img/ibank/8904001320_1593774452.jpg "" ","https://yourwebsite.com/products/664808","in stock","new","bags"
"728538","Multipurpose Luggage Bag","Premium Multipurpose Luggage Bag available at best price.","1861 PKR","https://content.public.markaz.app/markazimagevideo/public/products/59d163c7-e309-49e2-aa22-3f06acd6a2e9.jpeg"," "" https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/59d163c7-e309-49e2-aa22-3f06acd6a2e9.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/f98788b7-7e83-4d3c-9435-4cc3f824ba3c.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/f98788b7-7e83-4d3c-9435-4cc3f824ba3c.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/73a53684-21c5-4735-9ea2-ae1a366a3b2a.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/73a53684-21c5-4735-9ea2-ae1a366a3b2a.jpeg "" ","https://yourwebsite.com/products/728538","in stock","new","bags"
"664809","Women Nylon Messenger Bag Multi Compartment Casual Shoulder Bag","Premium Women Nylon Messenger Bag Multi Compartment Casual Shoulder Bag available at best price.","2326 PKR","https://cbu01.alicdn.com/img/ibank/O1CN01B2AH5824kXM80q9sv_!!3825277429-0-cib.jpg"," "" https://cbu01.alicdn.com/img/ibank/O1CN01RNkocu24kXM9FG2xe_!!3825277429-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01PwCbGw24kXM6gJZ36_!!3825277429-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01rr5hqk24kXM78FtYs_!!3825277429-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01L2HD7e24kXM7HOOHb_!!3825277429-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01VlcERk24kXM9FNEH8_!!3825277429-0-cib.jpg "" ","https://yourwebsite.com/products/664809","in stock","new","bags"
"657427","Denim Tote Bag for Women Large Shoulder Bag","Premium Denim Tote Bag for Women Large Shoulder Bag available at best price.","1834 PKR","https://cbu01.alicdn.com/img/ibank/1906524331_436022574.jpg"," "" https://cbu01.alicdn.com/img/ibank/1764849669_436022574.jpg,https://cbu01.alicdn.com/img/ibank/O1CN014XQS2b1uMaRfnK3bF_!!2277736023-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/10651327959_436022574.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01iojLv71uMaY6Oxs5x_!!2277736023-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN019Bw8LL1uMaY8o10V6_!!2277736023-0-cib.jpg "" ","https://yourwebsite.com/products/657427","in stock","new","bags"
"664751","Panda Print Canvas Shoulder Bag for Women","Premium Panda Print Canvas Shoulder Bag for Women available at best price.","1337 PKR","https://cbu01.alicdn.com/img/ibank/9020892966_1140381533.jpg"," "" https://cbu01.alicdn.com/img/ibank/O1CN01J3FvD91vqBeEPwHQl_!!2590896223-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01RI2rvc1vqBeLICNg9_!!2590896223-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01jBNrd21vqBeGETV0m_!!2590896223-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01t6pXk61vqBeCzq5Pu_!!2590896223-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/9059612140_1140381533.jpg "" ","https://yourwebsite.com/products/664751","in stock","new","bags"
"657410","Women Embroidered Shoulder Bag Black 2024","Premium Women Embroidered Shoulder Bag Black 2024 available at best price.","2620 PKR","https://cbu01.alicdn.com/img/ibank/4679072505_91569101.jpg"," "" https://cbu01.alicdn.com/img/ibank/4679491734_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679506290_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679485918_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679509070_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679503286_91569101.jpg "" ","https://yourwebsite.com/products/657410","in stock","new","bags"
"664793","Women Embroidered Shoulder Bag Black Nylon Daily Use","Premium Women Embroidered Shoulder Bag Black Nylon Daily Use available at best price.","2606 PKR","https://cbu01.alicdn.com/img/ibank/4679072505_91569101.jpg"," "" https://cbu01.alicdn.com/img/ibank/4679491734_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679506290_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679485918_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679509070_91569101.jpg,https://cbu01.alicdn.com/img/ibank/4679503286_91569101.jpg "" ","https://yourwebsite.com/products/664793","in stock","new","bags"
"664759","Leopard Print Canvas Shoulder Bag Women Casual Daily Use","Premium Leopard Print Canvas Shoulder Bag Women Casual Daily Use available at best price.","1554 PKR","https://cbu01.alicdn.com/img/ibank/9468415064_1140381533.jpg"," "" https://cbu01.alicdn.com/img/ibank/O1CN011m9Nlu1vqBeOctzAG_!!2590896223-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN010VzKbB1vqBeLLs84f_!!2590896223-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/9468403246_1140381533.jpg,https://cbu01.alicdn.com/img/ibank/9490082487_1140381533.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01NND3WD1vqBePl62sY_!!2590896223-0-cib.jpg "" ","https://yourwebsite.com/products/664759","in stock","new","bags"
"657393","Women Striped Messenger Bag Black Red Green Casual Shoulder Bag","Premium Women Striped Messenger Bag Black Red Green Casual Shoulder Bag available at best price.","3810 PKR","https://cbu01.alicdn.com/img/ibank/O1CN01C3vzV72ArIb8DDaS2_!!2830358256-0-cib.jpg"," "" https://cbu01.alicdn.com/img/ibank/O1CN01G0z2nv2ArIau3yHxX_!!2830358256-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01Tvl6pz2ArIagYk4tq_!!2830358256-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01nuGSWv2ArIaujqJSF_!!2830358256-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01RpZHOv2ArIau3xopa_!!2830358256-0-cib.jpg,https://cbu01.alicdn.com/img/ibank/O1CN01lrvKbx2ArIrl7YOcU_!!2830358256-0-cib.jpg "" ","https://yourwebsite.com/products/657393","in stock","new","bags"
"633955","Girl's Crossbody Bag","Premium Girl's Crossbody Bag available at best price.","2841 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633955-product-1.jpeg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633955-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633955-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633955-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1598-269-633955-product-1-withcode.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-269-633955-product-1-withcode.jpeg "" ","https://yourwebsite.com/products/633955","in stock","new","bags"
"657417","Women Oxford Cloth Shoulder Bag Touch Design Large Capacity Casual Travel Bag","Premium Women Oxford Cloth Shoulder Bag Touch Design Large Capacity Casual Travel Bag available at best price.","2620 PKR","https://cbu01.alicdn.com/img/ibank/O1CN01GLB2RB2C1fRdf4KKJ_!!2900288414-0-cib.jpg"," "" https://cbu01.alicdn.com/img/ibank/7542605487_879903458.jpg,https://cbu01.alicdn.com/img/ibank/7522197156_879903458.jpg,https://cbu01.alicdn.com/img/ibank/7533295919_879903458.jpg,https://cbu01.alicdn.com/img/ibank/7542611474_879903458.jpg,https://cbu01.alicdn.com/img/ibank/7533238955_879903458.jpg "" ","https://yourwebsite.com/products/657417","in stock","new","bags"
"664771","Women Canvas Shoulder Bag Black White Large Capacity Daily Use","Premium Women Canvas Shoulder Bag Black White Large Capacity Daily Use available at best price.","2114 PKR","https://cbu01.alicdn.com/img/ibank/10429321710_427448282.jpg"," "" https://cbu01.alicdn.com/img/ibank/10455152867_427448282.jpg,https://cbu01.alicdn.com/img/ibank/10455167610_427448282.jpg,https://cbu01.alicdn.com/img/ibank/10429354242_427448282.jpg,https://cbu01.alicdn.com/img/ibank/10455155902_427448282.jpg,https://cbu01.alicdn.com/img/ibank/10455152940_427448282.jpg "" ","https://yourwebsite.com/products/664771","in stock","new","bags"
"368881","Camouflage Duffle Bag Waterproof Large Capacity","Premium Camouflage Duffle Bag Waterproof Large Capacity available at best price.","2086 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_368881.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_368881_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_368881_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_368881_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_368881_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_368881_alt_4.jpg "" ","https://yourwebsite.com/products/368881","in stock","new","bags"
"397900","Grey Nylon Laptop Bag Set of 3","Premium Grey Nylon Laptop Bag Set of 3 available at best price.","2611 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397900.jpg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397900_alt_0.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397900_alt_1.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397900_alt_2.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397900_alt_3.jpg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_397900_alt_4.jpg "" ","https://yourwebsite.com/products/397900","in stock","new","bags"
"528909","Girl's PU Leather Printed Shoulder Bag","Premium Girl's PU Leather Printed Shoulder Bag available at best price.","1288 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1199-37-528909-product-1.jpg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1199-37-528909-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1199-37-528909-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1199-37-528909-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1199-37-528909-product-1-withcode.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1199-37-528909-product-1-withcode.jpg "" ","https://yourwebsite.com/products/528909","in stock","new","bags"
"660740","Black Waterproof Oxford Shopping Bag Set of 6","Premium Black Waterproof Oxford Shopping Bag Set of 6 available at best price.","882 PKR","https://cbu01.alicdn.com/img/ibank/10903513550_717470444.jpg"," "" https://cbu01.alicdn.com/img/ibank/10931732776_717470444.jpg,https://cbu01.alicdn.com/img/ibank/10903522207_717470444.jpg,https://cbu01.alicdn.com/img/ibank/10873038116_717470444.jpg,https://cbu01.alicdn.com/img/ibank/10903486871_717470444.jpg,https://cbu01.alicdn.com/img/ibank/17156632877_717470444.jpg "" ","https://yourwebsite.com/products/660740","in stock","new","bags"
"611911","Women's PU Leather Plain Hand Bag Set","Premium Women's PU Leather Plain Hand Bag Set available at best price.","2142 PKR","https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-39-611911-product-1.jpeg"," "" https://content.public.markaz.app/markazimagevideo/public/products/1598-39-611911-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1598-39-611911-product-1-withcode.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1598-39-611911-product-1-withcode.jpeg "" ","https://yourwebsite.com/products/611911","in stock","new","bags"
"623620","Golden Crossbody Bag for Girls with YSL Logo","Premium Golden Crossbody Bag for Girls with YSL Logo available at best price.","2281 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623620.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623620_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623620_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623620_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623620_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623620_alt_4.jpeg "" ","https://yourwebsite.com/products/623620","in stock","new","bags"
"623617","Black YSL Inspired Crossbody Bag with Gold Chain","Premium Black YSL Inspired Crossbody Bag with Gold Chain available at best price.","2281 PKR","https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623617.jpeg"," "" https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623617_alt_0.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623617_alt_1.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623617_alt_2.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623617_alt_3.jpeg,https://raw.githubusercontent.com/SehrishMughal/OnlineStore/main/images/prod_623617_alt_4.jpeg "" ","https://yourwebsite.com/products/623617","in stock","new","bags"
